Sex,Age,Height,Weight,Activity Level,BMI,Daily Calories,Carbs,Fiber,Protein,Fat,Water,Vitamin C,Vitamin A,Vitamin D,Vitamin E,Vitamin B12,Vitamin K,Niacin,Calcium
Male,18 years,5 ft. 6 in.,269 lbs.,Sedentary,43.4,"3,771 kcal/day","424 - 613 grams
",38 grams,104 grams,"105 - 147 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,5 ft. 6 in.,271 lbs.,Sedentary,43.7,"3,795 kcal/day","427 - 617 grams
",38 grams,104 grams,"105 - 148 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,5 ft. 6 in.,273 lbs.,Sedentary,44.1,"3,819 kcal/day","430 - 621 grams
",38 grams,105 grams,"106 - 149 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,165 lbs.,Sedentary,22.4,"2,649 kcal/day","298 - 430 grams
",38 grams,64 grams,"74 - 103 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,168 lbs.,Sedentary,22.8,"2,685 kcal/day","302 - 436 grams
",38 grams,65 grams,"75 - 104 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,170 lbs.,Sedentary,23.1,"2,710 kcal/day","305 - 440 grams
",38 grams,66 grams,"75 - 105 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,172 lbs.,Sedentary,23.3,"2,734 kcal/day","308 - 444 grams
",38 grams,66 grams,"76 - 106 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,174 lbs.,Sedentary,23.6,"2,758 kcal/day","310 - 448 grams
",38 grams,67 grams,"77 - 107 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,176 lbs.,Sedentary,23.9,"2,782 kcal/day","313 - 452 grams
",38 grams,68 grams,"77 - 108 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,179 lbs.,Sedentary,24.3,"2,819 kcal/day","317 - 458 grams
",38 grams,69 grams,"78 - 110 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,181 lbs.,Sedentary,24.5,"2,843 kcal/day","320 - 462 grams
",38 grams,70 grams,"79 - 111 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,182 lbs.,Sedentary,24.8,"2,867 kcal/day","323 - 466 grams
",38 grams,71 grams,"80 - 111 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,185 lbs.,Sedentary,25.1,"2,891 kcal/day","325 - 470 grams
",38 grams,71 grams,"80 - 112 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,187 lbs.,Sedentary,25.4,"2,915 kcal/day","328 - 474 grams
",38 grams,72 grams,"81 - 113 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,190 lbs.,Sedentary,25.8,"2,952 kcal/day","332 - 480 grams
",38 grams,73 grams,"82 - 115 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,192 lbs.,Sedentary,26,"2,976 kcal/day","335 - 484 grams
",38 grams,74 grams,"83 - 116 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,194 lbs.,Sedentary,26.3,"3,000 kcal/day","338 - 488 grams
",38 grams,75 grams,"83 - 117 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,196 lbs.,Sedentary,26.6,"3,024 kcal/day","340 - 491 grams
",38 grams,76 grams,"84 - 118 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,198 lbs.,Sedentary,26.9,"3,049 kcal/day","343 - 495 grams
",38 grams,76 grams,"85 - 119 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,201 lbs.,Sedentary,27.3,"3,085 kcal/day","347 - 501 grams
",38 grams,77 grams,"86 - 120 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,203 lbs.,Sedentary,27.5,"3,109 kcal/day","350 - 505 grams
",38 grams,78 grams,"86 - 121 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,205 lbs.,Sedentary,27.8,"3,133 kcal/day","352 - 509 grams
",38 grams,79 grams,"87 - 122 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,207 lbs.,Sedentary,28.1,"3,158 kcal/day","355 - 513 grams
",38 grams,80 grams,"88 - 123 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,209 lbs.,Sedentary,28.3,"3,182 kcal/day","358 - 517 grams
",38 grams,81 grams,"88 - 124 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,212 lbs.,Sedentary,28.8,"3,218 kcal/day","362 - 523 grams
",38 grams,82 grams,"89 - 125 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,214 lbs.,Sedentary,29,"3,242 kcal/day","365 - 527 grams
",38 grams,83 grams,"90 - 126 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,216 lbs.,Sedentary,29.3,"3,267 kcal/day","368 - 531 grams
",38 grams,83 grams,"91 - 127 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,218 lbs.,Sedentary,29.6,"3,291 kcal/day","370 - 535 grams
",38 grams,84 grams,"91 - 128 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,220 lbs.,Sedentary,29.8,"3,315 kcal/day","373 - 539 grams
",38 grams,85 grams,"92 - 129 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,223 lbs.,Sedentary,30.2,"3,351 kcal/day","377 - 545 grams
",38 grams,86 grams,"93 - 130 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,225 lbs.,Sedentary,30.5,"3,376 kcal/day","380 - 549 grams
",38 grams,87 grams,"94 - 131 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,227 lbs.,Sedentary,30.8,"3,400 kcal/day","383 - 553 grams
",38 grams,88 grams,"94 - 132 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,229 lbs.,Sedentary,31.1,"3,424 kcal/day","385 - 556 grams
",38 grams,88 grams,"95 - 133 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,232 lbs.,Sedentary,31.5,"3,460 kcal/day","389 - 562 grams
",38 grams,89 grams,"96 - 135 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,234 lbs.,Sedentary,31.7,"3,485 kcal/day","392 - 566 grams
",38 grams,90 grams,"97 - 136 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,236 lbs.,Sedentary,32,"3,509 kcal/day","395 - 570 grams
",38 grams,91 grams,"97 - 136 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,238 lbs.,Sedentary,32.3,"3,533 kcal/day","397 - 574 grams
",38 grams,92 grams,"98 - 137 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,240 lbs.,Sedentary,32.6,"3,557 kcal/day","400 - 578 grams
",38 grams,93 grams,"99 - 138 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,243 lbs.,Sedentary,33,"3,594 kcal/day","404 - 584 grams
",38 grams,94 grams,"100 - 140 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,245 lbs.,Sedentary,33.2,"3,618 kcal/day","407 - 588 grams
",38 grams,94 grams,"101 - 141 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,246 lbs.,Sedentary,33.5,"3,642 kcal/day","410 - 592 grams
",38 grams,95 grams,"101 - 142 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,249 lbs.,Sedentary,33.8,"3,666 kcal/day","412 - 596 grams
",38 grams,96 grams,"102 - 143 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,251 lbs.,Sedentary,34,"3,691 kcal/day","415 - 600 grams
",38 grams,97 grams,"103 - 144 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,254 lbs.,Sedentary,34.4,"3,727 kcal/day","419 - 606 grams
",38 grams,98 grams,"104 - 145 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,256 lbs.,Sedentary,34.7,"3,751 kcal/day","422 - 610 grams
",38 grams,99 grams,"104 - 146 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,258 lbs.,Sedentary,35,"3,775 kcal/day","425 - 613 grams
",38 grams,99 grams,"105 - 147 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,260 lbs.,Sedentary,35.3,"3,800 kcal/day","428 - 618 grams
",38 grams,100 grams,"106 - 148 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,262 lbs.,Sedentary,35.5,"3,824 kcal/day","430 - 621 grams
",38 grams,101 grams,"106 - 149 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,265 lbs.,Sedentary,35.9,"3,860 kcal/day","434 - 627 grams
",38 grams,102 grams,"107 - 150 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,267 lbs.,Sedentary,36.2,"3,884 kcal/day","437 - 631 grams
",38 grams,103 grams,"108 - 151 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,269 lbs.,Sedentary,36.5,"3,909 kcal/day","440 - 635 grams
",38 grams,104 grams,"109 - 152 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,271 lbs.,Sedentary,36.8,"3,933 kcal/day","442 - 639 grams
",38 grams,104 grams,"109 - 153 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 0 in.,273 lbs.,Sedentary,37,"3,957 kcal/day","445 - 643 grams
",38 grams,105 grams,"110 - 154 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,165 lbs.,Sedentary,19.1,"2,787 kcal/day","314 - 453 grams
",38 grams,64 grams,"77 - 108 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,168 lbs.,Sedentary,19.4,"2,823 kcal/day","318 - 459 grams
",38 grams,65 grams,"78 - 110 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,170 lbs.,Sedentary,19.6,"2,847 kcal/day","320 - 463 grams
",38 grams,66 grams,"79 - 111 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,172 lbs.,Sedentary,19.9,"2,871 kcal/day","323 - 467 grams
",38 grams,66 grams,"80 - 112 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,174 lbs.,Sedentary,20.1,"2,896 kcal/day","326 - 471 grams
",38 grams,67 grams,"80 - 113 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,176 lbs.,Sedentary,20.3,"2,920 kcal/day","329 - 475 grams
",38 grams,68 grams,"81 - 114 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,179 lbs.,Sedentary,20.7,"2,956 kcal/day","333 - 480 grams
",38 grams,69 grams,"82 - 115 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,181 lbs.,Sedentary,20.9,"2,980 kcal/day","335 - 484 grams
",38 grams,70 grams,"83 - 116 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,182 lbs.,Sedentary,21.1,"3,005 kcal/day","338 - 488 grams
",38 grams,71 grams,"83 - 117 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,185 lbs.,Sedentary,21.4,"3,029 kcal/day","341 - 492 grams
",38 grams,71 grams,"84 - 118 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,187 lbs.,Sedentary,21.6,"3,053 kcal/day","343 - 496 grams
",38 grams,72 grams,"85 - 119 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,190 lbs.,Sedentary,22,"3,089 kcal/day","348 - 502 grams
",38 grams,73 grams,"86 - 120 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,192 lbs.,Sedentary,22.2,"3,114 kcal/day","350 - 506 grams
",38 grams,74 grams,"87 - 121 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,194 lbs.,Sedentary,22.4,"3,138 kcal/day","353 - 510 grams
",38 grams,75 grams,"87 - 122 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,196 lbs.,Sedentary,22.7,"3,162 kcal/day","356 - 514 grams
",38 grams,76 grams,"88 - 123 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,198 lbs.,Sedentary,22.9,"3,186 kcal/day","358 - 518 grams
",38 grams,76 grams,"89 - 124 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,201 lbs.,Sedentary,23.2,"3,223 kcal/day","363 - 524 grams
",38 grams,77 grams,"90 - 125 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,203 lbs.,Sedentary,23.5,"3,247 kcal/day","365 - 528 grams
",38 grams,78 grams,"90 - 126 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,205 lbs.,Sedentary,23.7,"3,271 kcal/day","368 - 532 grams
",38 grams,79 grams,"91 - 127 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,207 lbs.,Sedentary,23.9,"3,295 kcal/day","371 - 535 grams
",38 grams,80 grams,"92 - 128 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,209 lbs.,Sedentary,24.2,"3,320 kcal/day","374 - 540 grams
",38 grams,81 grams,"92 - 129 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,212 lbs.,Sedentary,24.5,"3,356 kcal/day","378 - 545 grams
",38 grams,82 grams,"93 - 131 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,214 lbs.,Sedentary,24.7,"3,380 kcal/day","380 - 549 grams
",38 grams,83 grams,"94 - 131 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,216 lbs.,Sedentary,25,"3,404 kcal/day","383 - 553 grams
",38 grams,83 grams,"95 - 132 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,218 lbs.,Sedentary,25.2,"3,429 kcal/day","386 - 557 grams
",38 grams,84 grams,"95 - 133 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,220 lbs.,Sedentary,25.4,"3,453 kcal/day","388 - 561 grams
",38 grams,85 grams,"96 - 134 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,223 lbs.,Sedentary,25.8,"3,489 kcal/day","393 - 567 grams
",38 grams,86 grams,"97 - 136 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,225 lbs.,Sedentary,26,"3,513 kcal/day","395 - 571 grams
",38 grams,87 grams,"98 - 137 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,227 lbs.,Sedentary,26.2,"3,538 kcal/day","398 - 575 grams
",38 grams,88 grams,"98 - 138 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,229 lbs.,Sedentary,26.5,"3,562 kcal/day","401 - 579 grams
",38 grams,88 grams,"99 - 139 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,232 lbs.,Sedentary,26.8,"3,598 kcal/day","405 - 585 grams
",38 grams,89 grams,"100 - 140 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,234 lbs.,Sedentary,27,"3,622 kcal/day","407 - 589 grams
",38 grams,90 grams,"101 - 141 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,236 lbs.,Sedentary,27.3,"3,647 kcal/day","410 - 593 grams
",38 grams,91 grams,"101 - 142 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,238 lbs.,Sedentary,27.5,"3,671 kcal/day","413 - 597 grams
",38 grams,92 grams,"102 - 143 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,240 lbs.,Sedentary,27.7,"3,695 kcal/day","416 - 600 grams
",38 grams,93 grams,"103 - 144 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,243 lbs.,Sedentary,28.1,"3,731 kcal/day","420 - 606 grams
",38 grams,94 grams,"104 - 145 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,245 lbs.,Sedentary,28.3,"3,756 kcal/day","423 - 610 grams
",38 grams,94 grams,"104 - 146 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,246 lbs.,Sedentary,28.5,"3,780 kcal/day","425 - 614 grams
",38 grams,95 grams,"105 - 147 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,249 lbs.,Sedentary,28.8,"3,804 kcal/day","428 - 618 grams
",38 grams,96 grams,"106 - 148 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,251 lbs.,Sedentary,29,"3,828 kcal/day","431 - 622 grams
",38 grams,97 grams,"106 - 149 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,254 lbs.,Sedentary,29.4,"3,865 kcal/day","435 - 628 grams
",38 grams,98 grams,"107 - 150 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,256 lbs.,Sedentary,29.6,"3,889 kcal/day","438 - 632 grams
",38 grams,99 grams,"108 - 151 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,258 lbs.,Sedentary,29.8,"3,913 kcal/day","440 - 636 grams
",38 grams,99 grams,"109 - 152 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
Male,18 years,6 ft. 6 in.,260 lbs.,Sedentary,30,"3,937 kcal/day","443 - 640 grams
",38 grams,100 grams,"109 - 153 grams
","3.3 liters (about 14 cups)
",75 mg,900 mcg,15 mcg,15 mg,2.4 mcg,75 mcg,16 mg,"1,300 mg"
